Name,Latitude,Longitude
CZ0BKUC,48.881355285644524,16.085817337036136
HU0039A,47.78999999946583,18.746122
IT1819A,44.07833299999999,10.097222000000002
IT1037A,46.062929999999994,11.1262
ES1625A,39.50944444,-0.41777777000000005
IT0862A,43.78667,11.2875
ES1619A,39.47805554999999,-0.36833333
ES1480A,41.398743250999985,2.153385124
FR33211,46.19582999999999,6.240556
FR28022,50.308859999999996,2.807369
FR30032,48.694725000000005,6.965275
CZ0ALIB,50.007305145263665,14.44593334197998
CZ0SKLM,50.14385986328124,14.101783752441406
DEBW015,49.165508,9.224786
FR16054,48.074642000000004,7.350667
FR19002,48.10860999999999,-1.6658600000000001
DEBE010,52.54304099999999,13.349325999999998
FR04150,48.891388,2.240556
DEBB049,52.40930899999999,12.548376
DESN019,50.826001,12.542055999999999
DESN061,51.06492999999999,13.741397
SK0262A,48.55805599946743,19.156667
CZ0JTRE,49.22343826293945,15.865777969360352
DEHE040,49.86945699999999,8.653745
NL00012,52.39000319948122,4.888058190000001
DEST092,51.867471,12.59827
DESN045,50.892376999999996,14.822846
DEBW005,49.544078,8.465281
PT04006,38.614999999999995,-7.397499999999999
ES1651A,43.25612,-5.77594
LT00021,56.31943999950491,22.87084000000001
DEBB060,52.832467,13.822211
ES1965A,41.38193007999999,2.066347853
FR27004,45.525969999999994,4.875408
FR15018,45.360175999999996,5.589419
GB1036A,54.5725859994932,-5.974944
DESN025,51.34416399999999,12.377162999999998
DENW112,51.43770799999999,6.771801
ES1161A,42.60388887999999,-5.587222220000001
GB0620A,51.52104999947727,-0.21349200000000002
FR18053,49.9025,2.3046
AT30301,48.143611999466515,16.959444
AT2VI12,46.61249999946407,13.841389
AT10002,47.33940999946505,16.20808
RO0094A,46.10829399946361,23.2256
ES1208A,41.150778895,1.120171923
FR10026,50.9578,1.89008
FR29426,45.475327,4.515003000000001
IT2007A,45.809444000000006,9.222778
DEBE051,52.64416899999999,13.483079
AT32701,48.14499999946651,16.474444444444444
FR41003,41.96444299999999,8.820278
FR36003,44.948919999999994,4.889881000000001
ES2022A,28.38016,-16.36833
LT00044,54.88361358949514,23.8358345
DENI053,52.99796,7.942570000000001
SE0070A,59.85952999953423,17.642481000000004
FR31002,44.800556,-0.588056
PT03095,38.658611,-9.066944
ES1532A,40.388055550000004,-3.65138888
DENW101,51.519639000000005,7.464347000000001
FR04099,48.84055699999999,2.484444
IE0137A,52.50348960000001,-8.5919355
NL00545,52.33949660948095,4.841022490000001
FR04156,48.90250399999999,2.4525
DENW034,51.524021999999995,6.748402
PT03097,38.80222199999999,-9.182222
FR10004,51.048579999999994,2.42004
DEST112,52.13174200000001,11.631919
FR05090,49.514686999999995,0.100645
AT72910,46.82773199946431,12.765622
AT90AKC,48.21951699946668,16.345551999999998
AT31901,48.32944499946691,16.0625
IT1145A,44.312777999999994,8.473056
FR33102,45.59666999999999,5.918611
RO0162A,47.65198899946555,23.570489
FR30030,48.614914,6.107672000000001
ES1937A,40.398055549999995,-3.68666666
GB0926A,53.81997199948872,-1.576361
DEBB029,53.064262,14.285139
PT02017,40.63555599999999,-8.646667
AT2SP18,46.80138888835317,13.493888888888886
ES1944A,40.49416665999999,-3.6602777700000004
IT2131A,45.73972,13.47639
ES1396A,41.378802801999996,2.133098078
IT1456A,44.11277799999999,9.832778
ES1684A,41.492082862999986,2.042497085
BETN054,50.711706094131614,5.103158609453951
IT1897A,41.04600299999999,15.787626
ES0805A,43.24111110999999,-2.8841666600000004
BETN012,51.25457362283284,3.3625358887015997
AT60143,47.38249999946512,15.089166666666669
FR26016,48.200436,3.2773
DESN045,50.892376999999996,14.822846
LU0102A,49.50503999946996,5.976939999999999
NL00240,51.59360885947757,4.82500839
AT80710,47.432490832798536,9.650482222222223
AT4S416,48.27444444346679,14.314722199999999
GR0039A,37.99510573999999,23.81941795
BETN035,50.97754137851153,4.8376180156986095
NL00247,51.407501219476785,5.39333344
AT4S217,48.20944444391112,14.436944444444444
FR09399,46.32174699999999,-0.465972
HU0024A,47.68527799946561,17.639444
IE0131A,53.385636000000005,-6.369934
IT1594A,46.14138899999999,12.216944
IT2241A,44.0311,10.132760000000001
IT0591A,45.89244,11.03941
PL0171A,54.46361099949253,17.046722000000006
SI0038A,45.542969999463274,13.713540000000002
CH0043A,46.025895725691626,8.967522155251535
GB0924A,51.51816699947726,0.43954799999999994
GB0566A,51.522289999477245,-0.12588899999999997
FR03080,43.94967299999999,4.804341
IT1938A,39.31339999999999,16.24517
FR20061,45.986380000000004,4.719281
NL00487,51.89111327947889,4.48111105
FR15038,45.1828,5.7531
ES1952A,28.111266,-15.520924
BETN045,50.93971186546469,5.368378532294259
NL00136,50.88805770947467,5.97111416
DEST112,52.13174200000001,11.631919
ES1974A,43.51658799999999,-5.67065
BELSZ02,50.91302042342238,4.51218434619029
FR20048,45.753299999999996,5.0722
BETN016,51.233652206558844,5.1639788463317595
GR0037A,38.14352417,23.75818253
IT1940A,38.22976,16.25518
FR31006,44.84138999999998,-0.65
IT2229A,44.11093999999999,9.95503
DEBW015,49.165508,9.224786
GB0841A,53.5863399994874,-0.6368110000000001
FR07034,45.775696,3.0962500000000004
ES1268A,43.358290000000004,-5.86643
RO0104A,46.56459199946401,26.910672000000005
PT03104,38.701389,-9.429444000000002
FR02029,43.399548,5.113214
DEBB064,51.74634399999999,14.33455
FR03029,43.530285000000006,5.440912000000001
ES1753A,42.34000000000001,-2.05972
AT60119,47.210369999464845,14.82527777777778
DEHE061,50.58410799999999,8.668579
FR16029,48.610363,7.781631
DENW212,50.947367,6.957701
AT90FLO,48.261085999466765,16.396954
CZ0PPLL,49.77012634277344,13.368221282958986
CZ0TBRS,49.98747634887694,17.469480514526367
DEBB086,52.34970299999999,13.424304
ES1443A,42.33611,-3.6361100000000004
NL00230,51.51944350947725,5.14890242
IT2087A,38.95955,16.29517
PL0500A,54.20715799949099,16.193242
BETN063,50.65543910379871,4.668287682824641
AT4S173,48.278888888355695,14.365833333333335
BETN029,51.01628011153519,2.58232278148975
DENW024,51.49652700000001,6.981045
DENW355,51.03147299999999,7.010934
FR03021,43.524074999999996,5.448164
NL00016,52.3930587794812,4.870002749999999
CZ0UKRU,50.69667053222656,13.847691535949707
DERP046,50.431398,7.460812
IT1660A,40.49444,17.23306
IT1090A,45.623055999999984,13.7875
AT31406,48.08333333279973,16.33722222222222
FR82002,47.23490499999999,6.029472000000001
NL00550,52.370510999481105,4.642318999999999
LU0101A,49.597689999470255,6.137589999999999
ES2069A,43.5229,-5.689452000000001
DENW038,51.45346000000001,6.865107
FR82070,47.351288,6.359722
TR620141,39.1011099994742,39.54666
PT03083,38.66361099999999,-9.157778
FI00839,62.882049999564856,27.66197
DEBB064,51.74634399999999,14.33455
FR16066,47.737415000000006,7.309075
IT1193A,40.984099999999984,15.639965000000002
DENI048,52.359477999999996,9.715499999999999
PT03055,38.666667,-9.047778
FR02022,43.675114,4.62921
ES1807A,40.35853,-3.5441399999999996
DEHE116,50.101493999999995,8.784892
DENI048,52.359477999999996,9.715499999999999
NL00131,51.54111098947734,5.853613850000001
NL00418,51.915000919478985,4.48028898
NO0106A,59.13811999952767,9.652119999999998
DEBW004,49.07655,8.40666
IE001DM,52.49849999999999,-6.57075
IT1536A,44.117777999999994,9.842777999999997
IT1932A,40.36444,18.17306
DENW021,51.52596299999999,6.976908
AT30603,48.08611111046639,16.433333333
FR06009,50.172489999999996,3.2360600000000006
DEHH015,53.52326200000001,10.021227000000001
DEHE063,49.64323799999999,8.642
DEHE008,50.12533199999999,8.746343
FR34013,47.90707400000001,1.901139
DERP001,49.515052,8.402374
DEHE059,50.550028,9.684853999999998
ES1270A,43.53518499999999,-5.658337000000001
IT1613A,40.494444,17.263611
BETWOL1,50.85657823781407,4.42570368424423
DEST091,51.84057599999999,12.244763999999998
AT4S184,48.30611944391131,14.29750277777778
CZ0EUOR,49.980354309082024,16.422122955322266
ES1863A,28.976989999999997,-13.547584000000002
IT0948A,43.76528,11.249170000000001
SE0106A,63.29137499956939,18.716063
MT00007,36.06706999948857,14.197153
ES2027A,41.45131069,2.248236084
GB0051A,36.112823999488306,-5.350188
DEHH079,53.54526899999999,9.944815
PL0052A,54.380278999492035,18.620274
FR04023,49.04639,2.043056
AT80709,47.459687777243005,9.640553333333333
FR16060,47.594913000000005,7.568175
FR08030,43.609974,3.898611
DEST075,51.475164,11.983406
FR01014,48.915,6.058336
ES1138A,43.36777777,-8.41888888
DETH005,50.651182,11.368875
CH0029A,47.567006004992926,7.594707754907242
NL00433,51.91139220947896,4.32695293
DEBB067,52.608608999999994,12.885193999999998
AT2SV24,46.77111099946426,14.365833333333335
IT1144A,44.29388899999999,8.411389
DEMV003,53.559784,13.266439999999998
AT9SCHA,48.23536999946673,16.301563
AT0ILL1,47.77027999946578,16.76639
CH0046A,46.195600905988876,6.211248318446131
CH0033A,46.1603950441395,8.933943129931148
ES2024A,27.831765999999984,-17.921671
ES0126A,40.394722219999984,-3.73194444
AT31301,48.57861109946749,16.580555600000004
DEBW023,47.588152,7.633270999999999
ES2003A,28.455374999999993,-16.27675
ES1947A,40.500555549999994,-3.68972222
IT1334A,46.49528000000001,11.34028
TR350841,38.454169999476754,27.109730000000003
DENW301,51.431472,6.847664
FR10132,50.61048,1.9914499999999997
DENI068,51.530199999999994,9.928330000000003
NL00491,51.93805599947909,4.431111
ES1137A,42.21916666,-8.74194444
GB1007A,51.374263999476625,0.54797
AT72227,47.278069999464954,11.512496999999998
AT4S415,48.323332999466906,14.2977778
IT0507A,46.71527999999999,11.65444
DENI068,51.530199999999994,9.928330000000003
IT2129A,45.80528,13.52194
DEBW024,48.899232999999995,9.172792
DEBW107,48.50770299999999,9.051178
GB0928A,53.23172199948547,-1.4569440000000002
FR82020,47.640667,6.859278000000001
FR09106,45.651450000000004,0.16236667
FR02041,43.639004,5.101097
FR18039,50.129448,1.610833
SE30312,58.59597399952292,16.192314
FR04098,48.84028,2.635278
FR06011,50.32276,3.39593
TR341713,40.85786999946855,29.12099
AT32302,48.20129999946664,15.620400000000002
NL00493,51.92694399947903,4.461667000000001
IT2132A,45.840559999999996,13.49833
DEBB092,52.33468,14.525960000000001
DEHB012,53.12456099999999,8.735047
DEBY118,48.573629,13.422039
FR02013,43.458926999999996,4.934571999999999
DEBW027,48.48888699999999,9.20732
ES1922A,42.019444439999994,-4.53833333
FR30021,48.62150199999999,6.194922
DENW038,51.45346000000001,6.865107
IT2092A,38.6758,16.09825
DENW066,51.326943,6.195868
ES1246A,38.913819999999994,1.41426
ES1579A,43.26444,-4.06278
AT72227,47.278069999464954,11.512496999999998
FR33122,45.53582999999999,6.4711110000000005
DESN091,50.720405,12.486621
GB1027A,53.37862199948627,-1.478096
DEBW084,48.001511,7.832122
CY0002R,35.03802653658884,33.05782279254157
FR05054,49.481087,0.16528900000000002
IT1583A,40.649208,15.795198000000001
FR23140,47.204395,-1.5528280000000003
EE0020A,59.431114199530285,24.760564800000004
PL0148A,53.12668899948491,23.155869
IT1947A,39.066666999999995,9.008889
IT1843A,42.84861,13.61944
IT1812A,45.913056,9.496944
AT30701,48.52888888835624,15.942777777777776
DEBW019,48.396836,9.979031
ES1790A,42.542777769999994,-6.58472222
FR38001,-20.889893000000008,55.46884
FR28033,50.48972,2.66642
FR33305,46.211666,5.226389
AT4S418,47.97194439946617,13.600833329999999
FR38011,-21.334406,55.459059999999994
TR080141,41.17527999946774,41.81829
AT0ILL1,47.77027999946578,16.76639
NL00636,52.10611099947986,5.125286
PL0152A,54.117877999490446,22.934608
AT4S184,48.30611944391131,14.29750277777778
FR01012,49.110283,6.223336
DEBW081,49.028594000000005,8.355628
FR01011,49.119442,6.180833
DESN006,51.125,12.493056
ES1627A,37.97555555000001,-1.23083333
ES1940A,40.46583333,-3.68833333
DEBW027,48.48888699999999,9.20732
FR82060,47.61999999999999,6.157611
FR82006,47.24739999999999,6.015419
DENW008,51.53691100000001,7.457463000000001
FR24033,44.555195,6.073015
NL00496,51.97805599947927,4.121388999999999
IT1702A,40.650830000000006,17.94361
CZ0UCEC,50.303493499755845,13.493802070617678
CZ0JKRI,49.38359832763672,16.098615646362305
DEBB083,51.56450000000001,14.3764
IT0952A,41.88944399999999,12.266389
IT2067A,43.31777799999998,12.618611
IT0992A,41.669999999999995,13.674444
ES1635A,38.35944444,-0.4719444400000001
ES1624A,38.24222222,-0.68277777
FR33121,45.67499999999999,6.389722
DENW081,51.862,6.874554
ES1272A,43.529861999999994,-5.673498000000001
NL00918,52.916915889483825,5.57349157
DENW002,51.641383,7.331405000000001
DEHE095,50.575364,8.492018
DEHH081,53.529157999999995,9.981598999999997
ES1938A,40.43972222000001,-3.6902777700000002
FR31039,43.311089999999986,-0.352119
NL00017,52.35805510948106,4.900000099999999
DENW067,52.023169,8.548389
BETR012,50.79663163889573,4.3585388563516805
CZ0JJIH,49.40159606933593,15.610245704650879
DENW040,51.385254999999994,6.763001
DEBB007,51.462734,13.526796
AT60151,46.87138888835327,15.495833333333332
GB1006A,50.916931999474805,-0.449548
DEBW125,49.003710000000005,8.52628
DEBW013,48.8088,9.229745
NL00561,52.33356099948094,4.773589000000001
NL00738,52.112499239479874,5.70861912
NL00639,52.06888899947969,5.121114000000001
PL0649A,52.94317199948396,21.288167000000005
FR02020,43.510802999999996,5.220046
PT05007,37.015,-7.926666999999999
DEBW046,48.08988599999999,9.800325
FR06007,50.27935999999999,3.97691
PL0047A,54.40083299949213,18.657497000000003
DEHH070,53.55566799999999,9.943012
AT32501,48.408609999467096,15.619166
AT60191,47.13555555502029,15.323611111111111
DESN075,50.486138,12.138054
AT30201,47.95916699946615,16.205833
NL00236,51.46972274947704,5.472783569999999
CH0021A,47.370924766047644,8.523538809228302
DEBW024,48.899232999999995,9.172792
DEBW038,47.66005599999999,9.485675
DERP009,49.99497499999999,8.273965
DERP021,50.424674,7.481394000000001
AT72110,47.262619399464924,11.3923611
FR21021,49.147224,0.22722200000000004
FR14201,49.349149999999995,4.069595
BETH201,50.62499156929639,5.547464182570811
DEBW010,49.300731,8.700103000000002
IT1585A,40.62787699999999,15.796423
DEMV012,53.52045600000001,14.257407000000002
AT30302,48.050277999466324,16.675278
IT1544A,44.106667,9.857778
DESH035,53.896117,9.156908
AT72910,46.82773199946431,12.765622
ES1490A,43.172222219999995,-2.63583333
FR18042,49.851334,3.284
ES1275A,41.689049442,2.495746675
PL0634A,50.82270599947444,15.528251
ES2054A,43.57045,-5.95828
NL00551,52.463019999481546,4.601922
DETH043,50.984874,11.019353
FR31040,44.508655999999995,0.142503
AT4S404,48.22527779946668,14.23888889
DEBW056,49.107878,9.733231
GB0584A,53.803779999488626,-1.5464720000000003
DEHH008,53.56414,9.967882
FR08252,44.053562,4.697364
DEST066,51.870852,12.663663000000001
AT52300,47.69111111057674,13.108055555555557
DENW100,51.16996699999999,6.458842
DEST050,51.496185,11.979055999999998
DEMV021,54.17133,12.080003000000001
DEBW076,48.77307199999999,8.220214
PT02019,39.923889,-8.891667
DENW096,51.154614,6.42571
FR09203,46.16161,-1.211203
DEBW033,48.88903899999999,8.665536
DEHH026,53.56063199999999,9.957236
NL00494,51.92111099947902,4.401389
DESN092,51.036105000000006,13.730205
FR26035,47.137229999999995,4.950573
FR25036,49.442460000000004,1.093694
FR25039,49.02134,1.148319
DEHE062,50.80716699999999,8.770508
IT1883A,44.315278,8.485556
DENW062,50.75363999999999,7.082676
FI00841,60.22023999953761,24.81133
DERP020,49.75419199999999,6.646762000000001
GB0567A,54.599649999493366,-5.928833000000001
PL0046A,54.36777799949195,18.701111
FR31043,43.47023999999999,-1.553843
DK0051A,56.15057769481643,10.200819208819226
DESN004,51.175669,14.443770999999998
AT4S406,48.164999999466566,14.035556000000001
FR16057,47.757435,7.347294000000001
FR01020,49.35833699999999,6.156942
DESH022,54.781429999999986,9.43809
FR08617,43.925391999999995,4.265814
FR30034,48.68817,6.190431
LT00031,55.7077779995006,21.141111000000002
NO0011A,59.93232999953489,10.724470000000002
GB0896A,51.63269599947774,-3.9473739999999995
FR21035,49.63639,-1.626667
NL00488,51.89389037947889,4.487499710000001
FR32001,46.78230999999999,4.847322
IT1989A,38.10591,15.645239999999998
AT82708,47.15648299946478,9.822944
DEBW080,49.00795999999998,8.38719
NL00404,52.07805633947973,4.28917217
FR08016,43.591525999999995,3.8868939999999994
DENW043,51.45117699999999,7.030603
ES1494A,43.32277777000001,-1.96027777
HU0002R,46.9666669994645,19.550000000000004
FR10032,50.69434999999999,1.5765700000000002
DEBY111,49.943637,11.570087999999998
DEMV023,53.63180500000001,11.398332
CZ0JKOS,49.57339477539061,15.080278396606447
GB0660A,53.484809999486835,-2.334139
DERP025,49.052321,8.253547
AT4S406,48.164999999466566,14.035556000000001
CZ0PPLS,49.74599075317383,13.320748329162598
CZ0LJNM,50.72736358642578,15.162156105041504
CZ0LRAD,50.62455368041992,15.078476905822754
HU0034A,47.09111099946466,17.901122
IT1802A,41.59721999999999,14.23361
IT1309A,40.928332999999995,9.501667
IE001BP,51.911111,-8.475
IT1886A,44.11013,9.815833
IT0885A,42.091667,11.8025
IT1114A,45.13911,7.050060000000001
ES1418A,41.76278,-1.14333
TR390313,41.88514999946617,28.05599
DEHE024,51.291757,9.774588
FR21019,49.15167,-0.352778
DEBY006,48.364588999999995,10.895029
ES1163A,42.68444444,-2.9175000000000004
IT1614A,40.41194,17.28389
DEBW122,47.98819999999999,7.85992
ES0827A,37.3154,-6.84463
DETH083,50.977462,11.326069999999998
CZ0KCHM,50.06586074829101,12.363442420959474
PT01034,41.21805599999999,-8.632222
FR31001,44.86138999999999,-0.579444
AT32301,48.21249999946667,15.634167
DEST029,51.803534,11.738962
DERP045,50.359605,7.592515000000001
ES1882A,38.11472222,-1.8686111100000002
TR010213,36.85452999948427,35.34914
FR34028,47.39464,0.704873
IS0005A,64.13009999957896,-21.874649999999995
NL00246,51.65277862947781,4.51388884
NL00547,52.235079999480455,5.181552
CH0011A,46.01111134558411,8.957173563178477
IT0854A,44.418055999999986,8.92737
GB0645A,51.47706999947706,0.317969
FR11022,50.68719,2.8800400000000006
DESH035,53.896117,9.156908
DEBY121,47.648458999999995,12.188324
DEBB048,52.93189,12.809481
DEBY007,48.37657600000001,10.88837
CH0022A,47.067691158478866,8.30067577039109
BETB011,50.85803059367457,4.2883363663059
DEHB005,53.562455,8.569405000000001
SE0071A,59.4435349995304,17.922358
DEHE112,50.072118999999994,8.228865
ES1986A,41.66555554999999,-3.68888888
CH0028A,46.52201019074757,6.639699793206937
FR07004,45.79728,3.113833
DEBY009,49.898329999999994,10.887686
FR07009,45.772167,3.0875
FR29423,46.041109999999996,4.074656
ES1712A,43.29916666,-2.98722222
ES1772A,28.393407999999994,-16.3581
DEBB083,51.56450000000001,14.3764
ES1193A,40.42,-3.74916666
IT2142A,41.546659999999996,15.44083
NL00565,52.327449999480905,4.715072000000001
DEBB053,52.56383499999998,14.015251999999998
GB1042A,53.758970999488376,-0.305749
ES1131A,28.462173000000003,-16.261895
FR82050,46.67130699999999,5.556806000000001
NL00818,52.65500258948249,6.018069740000001
SK0406A,48.93499999946837,22.27361
DEBW059,49.63484100000001,9.657919
IT1457A,44.101667,9.818611
ES1979A,28.66771200000001,-17.775553
AT4S407,48.00083333279956,13.667499999999997
AT72821,47.34877399946505,11.692027999999999
